"","Pclass.2","Pclass.3","Sex.male","Embarked.Q","Embarked.S","family.small","family.solo","title.Master","title.Miss","title.Mr","title.Mrs","Age","Cabin.1","Cabin.2","Cabin.3","Cabin.4","ticket_group.small","ticket_group.solo","Fare","Survived"
"488",0,0,1,0,0,0,1,0,0,1,0,2.12460683849104,1,0,0,0,0,1,-0.0694662247631844,0
"489",0,1,1,0,1,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.487753648619542,0
"490",0,1,1,0,1,1,0,1,0,0,0,-1.55788585481066,0,0,0,0,1,0,-0.336088231655458,1
"491",0,1,1,0,1,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.25751781749395,0
"492",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.503209996845181,0
"493",0,0,1,0,1,0,1,0,0,1,0,1.89914810216645,1,0,0,0,0,1,-0.0540098765375454,0
"494",0,0,1,0,0,0,1,0,0,1,0,3.10159469589761,0,0,0,0,0,1,0.313159539649567,0
"495",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.487753648619542,0
"496",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.363942503201588,0
"497",0,0,0,0,0,1,0,0,1,0,0,1.82399519005825,1,0,0,0,1,0,0.868863559449497,1
"498",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.351544579881097,0
"499",0,0,0,0,1,1,0,0,0,0,1,-0.355439261079492,0,1,0,0,0,0,2.28472881435447,0
"500",0,1,1,0,1,0,1,0,0,1,0,-0.43059217318769,0,0,0,0,0,1,-0.492664903268239,0
"501",0,1,1,0,1,0,1,0,0,1,0,-0.956662557945076,0,0,0,0,0,1,-0.475919882009287,0
"502",0,1,0,1,0,0,1,0,1,0,0,-0.656050909512284,0,0,0,0,0,1,-0.493549779204156,0
"503",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.495883687786228,0
"504",0,1,0,0,1,0,1,0,1,0,0,0.546395684218883,0,0,0,0,0,1,-0.458048479373392,0
"505",0,0,0,0,1,0,1,0,1,0,0,-1.03181547005327,1,0,0,0,1,0,1.02793449925719,1
"506",0,0,1,0,0,1,0,0,0,1,0,-0.881509645836878,1,0,0,0,1,0,1.46071224957508,0
"507",1,0,0,0,1,1,0,0,0,0,1,0.245784035786092,0,0,0,0,1,0,-0.140951835306765,1
"508",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,0,0,0,0,0,1,-0.130325595901638,1
"509",0,1,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,1,0,-0.208090347911885,0
"510",0,1,1,0,1,0,1,0,0,1,0,-0.280286348971294,0,0,0,0,0,0,0.44824029496754,1
"511",0,1,1,1,0,0,1,0,0,1,0,-0.0548276126467003,0,0,0,0,0,1,-0.493549779204156,1
"512",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"513",0,0,1,0,1,0,1,0,0,1,0,0.471242772110685,1,0,0,0,0,1,-0.135397210163176,1
"514",0,0,0,0,0,1,0,0,0,0,1,1.82399519005825,0,0,0,0,1,0,0.504350703113666,1
"515",0,1,1,0,1,0,1,0,0,1,0,-0.43059217318769,0,0,0,0,0,1,-0.498461033852853,0
"516",0,0,1,0,1,0,1,0,0,1,0,1.29792480530086,1,0,0,0,0,1,0.0140135120034922,0
"517",1,0,0,0,1,0,1,0,0,0,1,0.32093694789429,1,0,0,0,0,1,-0.440418582178522,1
"518",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.176694640578555,0
"519",1,0,0,0,1,1,0,0,0,0,1,0.471242772110685,0,0,0,0,1,0,-0.140951835306765,1
"520",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.490732859740034,0
"521",0,0,0,0,1,0,1,0,1,0,0,0.0203252994614977,1,0,0,0,1,0,1.16317754623153,1
"522",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.490732859740034,0
"523",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503693007727232,0
"524",0,0,0,0,0,1,0,0,0,0,1,1.07246606897627,1,0,0,0,1,0,0.476900228664931,1
"525",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503611861899047,0
"526",0,1,1,1,0,0,1,0,0,1,0,0.809430876597576,0,0,0,0,0,1,-0.493549779204156,0
"527",1,0,0,0,1,0,1,0,1,0,0,1.52338354162546,0,0,0,0,0,1,-0.440418582178522,1
"528",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,1,0,3.64158752786453,0
"529",0,1,1,0,1,0,1,0,0,1,0,0.696701508435279,0,0,0,0,0,1,-0.490168703029798,0
"530",1,0,1,0,1,1,0,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.421098146896473,0
"531",1,0,0,0,1,1,0,0,1,0,0,-2.08395623956805,0,0,0,0,1,0,-0.140951835306765,1
"532",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503611861899047,0
"533",0,1,1,0,0,1,0,0,0,1,0,-0.956662557945076,0,0,0,0,0,1,-0.503611861899047,0
"534",0,1,0,0,0,1,0,0,0,0,1,-0.0651325133374367,0,0,0,0,1,0,-0.211311064473402,1
"535",0,1,0,0,1,0,1,0,1,0,0,0.0203252994614977,0,0,0,0,0,1,-0.475919882009287,0
"536",1,0,0,0,1,1,0,0,1,0,0,-1.70819167902706,0,0,0,0,1,0,-0.136121726486253,1
"537",0,0,1,0,1,0,1,0,0,0,0,1.14761898108447,1,0,0,0,0,1,-0.130325595901638,0
"538",0,0,0,0,0,0,1,0,1,0,0,0.0203252994614977,0,0,0,0,1,0,1.41289417225201,1
"539",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.363136841050327,0
"540",0,0,0,0,0,1,0,0,1,0,0,-0.580897997404086,1,0,0,0,0,1,0.313078393821383,1
"541",0,0,0,0,1,1,0,0,1,0,0,0.471242772110685,1,0,0,0,1,0,0.728467752385432,1
"542",0,1,0,0,1,0,0,0,1,0,0,-1.55788585481066,0,0,0,0,0,0,-0.0390365391939575,0
"543",0,1,0,0,1,0,0,0,1,0,0,-1.40758003059426,0,0,0,0,0,0,-0.0390365391939575,0
"544",1,0,1,0,1,1,0,0,0,1,0,0.170631123677894,0,0,0,0,1,0,-0.140951835306765,1
"545",0,0,1,0,0,1,0,0,0,1,0,1.52338354162546,1,0,0,0,1,0,1.41289417225201,0
"546",0,0,1,0,1,0,1,0,0,1,0,2.57552431114023,0,0,0,0,0,1,-0.140951835306765,0
"547",1,0,0,0,1,1,0,0,0,0,1,-0.80635673372868,0,0,0,0,1,0,-0.140951835306765,1
"548",1,0,1,0,0,0,1,0,0,1,0,0.251579409605381,0,0,0,0,0,1,-0.375453618542633,1
"549",0,1,1,0,1,1,0,0,0,1,0,0.245784035786092,0,0,0,0,1,0,-0.246731218475983,0
"550",1,0,1,0,1,1,0,1,0,0,0,-1.63303876691886,0,0,0,0,1,0,0.0667428439752599,1
"551",0,0,1,0,0,1,0,0,0,1,0,-0.956662557945076,1,0,0,0,1,0,1.49903046886997,1
"552",1,0,1,0,1,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,1,0,-0.140951835306765,0
"553",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.492019600729818,0
"554",0,1,1,0,0,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.503693007727232,1
"555",0,1,0,0,1,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,1,-0.493066768322105,1
"556",0,0,1,0,1,0,1,0,0,1,0,2.42521848692383,0,0,0,0,0,1,-0.130325595901638,0
"557",0,0,0,0,0,1,0,0,1,0,0,1.37307771740906,1,0,0,0,0,1,0.121806084529099,1
"558",0,0,1,0,0,0,1,0,0,1,0,0.952186291419924,0,0,0,0,0,0,3.75259888490813,0
"559",0,0,0,0,1,1,0,0,0,0,1,0.696701508435279,1,0,0,0,1,0,0.895589517575155,1
"560",0,1,0,0,1,1,0,0,0,0,1,0.471242772110685,0,0,0,0,1,0,-0.307107578732385,1
"561",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,0
"562",0,1,1,0,1,0,1,0,0,1,0,0.771854420543477,0,0,0,0,0,1,-0.490732859740034,0
"563",1,0,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.382457276332376,0
"564",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"565",0,1,0,0,1,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.487753648619542,0
"566",0,1,1,0,1,1,0,0,0,1,0,-0.43059217318769,0,0,0,0,1,0,-0.176694640578555,0
"567",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.490732859740034,0
"568",0,1,0,0,1,0,0,0,0,0,1,-0.0548276126467003,0,0,0,0,0,0,-0.236104979070856,0
"569",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503611861899047,0
"570",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.491536589847767,1
"571",1,0,1,0,1,0,1,0,0,1,0,2.42521848692383,0,0,0,0,0,1,-0.440418582178522,1
"572",0,0,0,0,1,1,0,0,0,0,1,1.74884227795005,1,0,0,0,1,0,0.351317399331614,1
"573",0,0,1,0,1,0,1,0,0,1,0,0.471242772110685,1,0,0,0,0,1,-0.133465166634971,1
"574",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493549779204156,1
"575",0,1,1,0,1,0,1,0,0,1,0,-1.03181547005327,0,0,0,0,0,1,-0.487753648619542,0
"576",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,1,0,-0.363136841050327,0
"577",1,0,0,0,1,0,1,0,1,0,0,0.32093694789429,0,0,0,0,0,1,-0.3921174939734,1
"578",0,0,0,0,1,1,0,0,0,0,1,0.696701508435279,1,0,0,0,1,0,0.436729179626495,1
"579",0,1,0,0,0,1,0,0,0,0,1,-0.0651325133374367,0,0,0,0,1,0,-0.363942503201588,0
"580",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.490168703029798,1
"581",1,0,0,0,1,1,0,0,1,0,0,-0.355439261079492,0,0,0,0,1,0,-0.0636700941785698,1
"582",0,0,0,0,0,1,0,0,0,0,1,0.696701508435279,1,0,0,0,1,0,1.49903046886997,1
"583",1,0,1,0,1,0,1,0,0,1,0,1.82399519005825,0,0,0,0,1,0,-0.140951835306765,0
"584",0,0,1,0,0,0,1,0,0,1,0,0.471242772110685,1,0,0,0,0,1,0.131949313052175,0
"585",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.474953860245184,0
"586",0,0,0,0,1,1,0,0,1,0,0,-0.881509645836878,1,0,0,0,1,0,0.895589517575155,1
"587",1,0,1,0,1,0,1,0,0,1,0,1.29792480530086,0,0,0,0,0,1,-0.353476623409302,0
"588",0,0,1,0,0,1,0,0,0,1,0,2.27491266270744,1,0,0,0,1,0,0.886895321698233,1
"589",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.487753648619542,0
"590",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"591",0,1,1,0,1,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.505625051255437,0
"592",0,0,0,0,0,1,0,0,0,0,1,1.67368936584185,1,0,0,0,1,0,0.868863559449497,1
"593",0,1,1,0,1,0,1,0,0,1,0,1.29792480530086,0,0,0,0,0,1,-0.503209996845181,0
"594",0,1,0,1,0,1,0,0,1,0,0,-1.69888877000395,0,0,0,0,0,1,-0.493549779204156,0
"595",1,0,1,0,1,1,0,0,0,1,0,0.546395684218883,0,0,0,0,1,0,-0.140951835306765,0
"596",0,1,1,0,1,1,0,0,0,1,0,0.471242772110685,0,0,0,0,1,0,-0.176694640578555,0
"597",1,0,0,0,1,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,1,0,-0.00570878833242327,1
"598",0,1,1,0,1,0,1,0,0,1,0,1.44823062951726,0,0,0,0,1,0,-0.643283152640035,0
"599",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503693007727232,0
"600",0,0,1,0,0,1,0,1,0,0,0,1.44823062951726,1,0,0,0,1,0,0.45661377161878,1
"601",1,0,0,0,1,1,0,0,0,0,1,-0.43059217318769,0,0,0,0,1,0,-0.121631400024716,1
"602",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"603",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,0,0,0,0,1,0,0.175903303318836,0
"604",0,1,1,0,1,0,1,0,0,1,0,1.07246606897627,0,0,0,0,0,1,-0.487753648619542,0
"605",0,0,1,0,0,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.130325595901638,1
"606",0,1,1,0,1,1,0,0,0,1,0,0.471242772110685,0,0,0,0,1,0,-0.342850384004175,0
"607",0,1,1,0,1,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.490732859740034,0
"608",0,0,1,0,1,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,0,1,-0.0540098765375454,1
"609",1,0,0,0,0,1,0,0,0,0,1,-0.580897997404086,0,0,0,0,1,0,0.16004509003933,1
"610",0,0,0,0,1,0,1,0,1,0,0,0.771854420543477,1,0,0,0,1,0,2.32167914683138,1
"611",0,1,0,0,1,0,0,0,0,0,1,0.696701508435279,0,0,0,0,0,0,-0.0390365391939575,0
"612",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.50707408390159,0
"613",0,1,0,1,0,1,0,0,1,0,0,-0.42980933035323,0,0,0,0,1,0,-0.343816405768278,1
"614",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,0
"615",0,1,1,0,1,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.487753648619542,0
"616",1,0,0,0,1,1,0,0,1,0,0,-0.43059217318769,0,0,0,0,0,0,0.612545140693139,1
"617",0,1,1,0,1,1,0,0,0,1,0,0.32093694789429,0,0,0,0,1,0,-0.365068884578532,0
"618",0,1,0,0,1,1,0,0,0,0,1,-0.280286348971294,0,0,0,0,1,0,-0.332224144599049,0
"619",1,0,0,0,1,1,0,0,1,0,0,-1.93365041535165,1,0,0,0,1,0,0.11021382335987,1
"620",1,0,1,0,1,0,1,0,0,1,0,-0.280286348971294,0,0,0,0,0,1,-0.440418582178522,0
"621",0,1,1,0,0,1,0,0,0,1,0,-0.205133436863096,0,0,0,0,1,0,-0.364021716986245,0
"622",0,0,1,0,1,1,0,0,0,1,0,0.922160244759873,1,0,0,0,1,0,0.372086867259816,1
"623",0,1,1,0,0,1,0,0,0,1,0,-0.731203821620482,0,0,0,0,1,0,-0.339146656560607,1
"624",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.491536589847767,0
"625",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,1,0,-0.332224144599049,0
"626",0,0,1,0,1,0,1,0,0,1,0,2.35006557481563,1,0,0,0,0,1,-0.0188312279759909,0
"627",1,0,1,1,0,0,1,0,0,0,0,2.04945392638284,0,0,0,0,0,1,-0.404675776906732,0
"628",0,0,0,0,1,0,1,0,1,0,0,-0.656050909512284,1,0,0,0,1,0,0.862905137208513,1
"629",0,1,1,0,1,0,1,0,0,1,0,-0.280286348971294,0,0,0,0,0,1,-0.490732859740034,0
"630",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493872430473367,0
"631",0,0,1,0,1,0,1,0,0,1,0,3.7779709048714,1,0,0,0,0,1,-0.0636700941785698,1
"632",0,1,1,0,1,0,1,0,0,1,0,1.59853645373365,0,0,0,0,0,1,-0.506992938073406,0
"633",0,0,1,0,0,0,1,0,0,0,0,0.170631123677894,1,0,0,0,0,1,-0.0540098765375454,1
"634",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,0,0,0,0,0,1,-0.643283152640035,0
"635",0,1,0,0,1,0,0,0,1,0,0,-1.55788585481066,0,0,0,0,0,0,-0.104243008270872,0
"636",1,0,0,0,1,0,1,0,1,0,0,-0.129980524754898,0,0,0,0,0,1,-0.3921174939734,1
"637",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.490168703029798,0
"638",1,0,1,0,1,1,0,0,0,1,0,0.0954782115696956,0,0,0,0,1,0,-0.136121726486253,0
"639",0,1,0,0,1,0,0,0,0,0,1,0.847007332651675,0,0,0,0,0,0,0.123496622616278,0
"640",0,1,1,0,1,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.332224144599049,0
"641",0,1,1,0,1,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.491536589847767,0
"642",0,0,0,0,0,0,1,0,1,0,0,-0.43059217318769,1,0,0,0,1,0,0.695623012405949,1
"643",0,1,0,0,1,0,0,0,1,0,0,-2.08395623956805,0,0,0,0,0,0,-0.104243008270872,0
"644",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,0,0.44824029496754,1
"645",0,1,0,0,0,1,0,0,1,0,0,-2.17789737970329,0,0,0,0,1,0,-0.271204413847754,1
"646",0,0,1,0,0,1,0,0,0,1,0,1.37307771740906,1,0,0,0,1,0,0.839158390203347,1
"647",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.490732859740034,0
"648",0,0,1,0,0,0,1,0,0,0,0,1.97430101427464,1,0,0,0,0,1,0.0425922998726988,1
"649",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.497413866260566,0
"650",0,1,0,0,1,0,1,0,1,0,0,-0.505745085295888,0,0,0,0,0,1,-0.497413866260566,1
"651",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"652",1,0,0,0,1,1,0,0,1,0,0,-0.881509645836878,0,0,0,0,1,0,-0.198913141152912,1
"653",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.480348125775932,0
"654",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.492019600729818,1
"655",0,1,0,1,0,0,1,0,1,0,0,-0.881509645836878,0,0,0,0,0,1,-0.512870214486205,0
"656",1,0,1,0,1,1,0,0,0,1,0,-0.43059217318769,0,0,0,0,0,0,0.776768840590555,0
"657",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"658",0,1,0,1,0,1,0,0,0,0,1,0.170631123677894,0,0,0,0,1,0,-0.343816405768278,0
"659",1,0,1,0,1,0,1,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.3921174939734,0
"660",0,0,1,0,0,1,0,0,0,1,0,2.12460683849104,1,0,0,0,1,0,1.54523915393405,0
"661",0,0,1,0,1,1,0,0,0,0,0,1.52338354162546,0,0,0,0,1,0,1.93889302280579,1
"662",0,1,1,0,0,0,1,0,0,1,0,0.771854420543477,0,0,0,0,0,1,-0.503693007727232,0
"663",0,0,1,0,1,0,1,0,0,1,0,1.29792480530086,1,0,0,0,0,1,-0.14892151486061,0
"664",0,1,1,0,1,0,1,0,0,1,0,0.471242772110685,0,0,0,0,0,1,-0.498461033852853,0
"665",0,1,1,0,1,1,0,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.490168703029798,1
"666",1,0,1,0,1,1,0,0,0,1,0,0.170631123677894,0,0,0,0,0,0,0.776768840590555,0
"667",1,0,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.3921174939734,0
"668",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493066768322105,0
"669",0,1,1,0,1,0,1,0,0,1,0,0.997313156868071,0,0,0,0,0,1,-0.487753648619542,0
"670",0,0,0,0,1,1,0,0,0,0,1,0.952186291419924,1,0,0,0,1,0,0.361379482026505,1
"671",1,0,0,0,1,1,0,0,0,0,1,0.771854420543477,0,0,0,0,1,0,0.11021382335987,1
"672",0,0,1,0,1,1,0,0,0,1,0,0.0954782115696956,1,0,0,0,1,0,0.361379482026505,0
"673",1,0,1,0,1,0,1,0,0,1,0,3.02644178378942,0,0,0,0,0,1,-0.440418582178522,0
"674",1,0,1,0,1,0,1,0,0,1,0,0.0954782115696956,0,0,0,0,0,1,-0.3921174939734,1
"675",1,0,1,0,1,0,1,0,0,1,0,0.251579409605381,0,0,0,0,0,1,-0.643283152640035,0
"676",0,1,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.493066768322105,0
"677",0,1,1,0,1,0,1,0,0,1,0,-0.393015717133591,0,0,0,0,0,1,-0.487753648619542,0
"678",0,1,0,0,1,0,1,0,1,0,0,-0.881509645836878,0,0,0,0,0,1,-0.453137224724695,1
"679",0,1,0,0,1,0,0,0,0,0,1,0.997313156868071,0,0,0,0,0,0,0.262845262088056,0
"680",0,0,1,0,0,1,0,0,0,1,0,0.471242772110685,0,0,1,0,1,0,9.25513999906382,1
"681",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.486063110532362,0
"682",0,0,1,0,0,0,1,0,0,1,0,-0.205133436863096,1,0,0,0,1,0,0.839158390203347,1
"683",0,1,1,0,1,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.465052137163134,0
"684",0,1,1,0,1,0,0,0,0,1,0,-1.18212129426967,0,0,0,0,0,0,0.262845262088056,0
"685",1,0,1,0,1,1,0,0,0,1,0,2.27491266270744,0,0,0,0,1,0,0.11021382335987,0
"686",1,0,1,0,0,1,0,0,0,1,0,-0.355439261079492,0,0,0,0,1,0,0.16004509003933,0
"687",0,1,1,0,1,0,0,0,0,1,0,-1.18212129426967,0,0,0,0,0,0,0.123496622616278,0
"688",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.446778869473373,0
"689",0,1,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.492664903268239,0
"690",0,0,0,0,1,1,0,0,1,0,0,-1.10696838216147,1,0,0,0,1,0,3.43984933877996,1
"691",0,0,1,0,1,1,0,0,0,1,0,0.0954782115696956,1,0,0,0,1,0,0.457981658436749,1
"692",0,1,0,0,0,1,0,0,1,0,0,-1.93365041535165,0,0,0,0,1,0,-0.38406666859137,1
"693",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,0,0.44824029496754,1
"694",0,1,1,0,0,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.503693007727232,0
"695",0,0,1,0,1,0,1,0,0,0,0,2.27491266270744,0,0,0,0,0,1,-0.130325595901638,0
"696",1,0,1,0,1,0,1,0,0,1,0,1.67368936584185,0,0,0,0,0,1,-0.382457276332376,0
"697",0,1,1,0,1,0,1,0,0,1,0,1.07246606897627,0,0,0,0,0,1,-0.487753648619542,0
"698",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493872430473367,1
"699",0,0,1,0,0,1,0,0,0,1,0,1.44823062951726,1,0,0,0,1,0,1.49903046886997,0
"700",0,1,1,0,1,0,1,0,0,1,0,0.922160244759873,0,1,0,0,0,1,-0.495481822732361,0
"701",0,0,0,0,0,1,0,0,0,0,1,-0.881509645836878,0,1,0,0,0,0,3.75259888490813,1
"702",0,0,1,0,1,0,1,0,0,1,0,0.396089860002487,1,0,0,0,0,1,-0.135397210163176,1
"703",0,1,0,0,0,1,0,0,1,0,0,-0.881509645836878,0,0,0,0,1,0,-0.364021716986245,0
"704",0,1,1,1,0,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.493710138816997,0
"705",0,1,1,0,1,1,0,0,0,1,0,-0.280286348971294,0,0,0,0,0,1,-0.491536589847767,0
"706",1,0,1,0,1,0,1,0,0,1,0,0.696701508435279,0,0,0,0,1,0,-0.140951835306765,0
"707",1,0,0,0,1,0,1,0,0,0,1,1.14761898108447,0,0,0,0,0,1,-0.382457276332376,1
"708",0,0,1,0,1,0,1,0,0,1,0,0.922160244759873,1,0,0,0,0,1,-0.135397210163176,1
"709",0,0,0,0,1,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,0,2.28472881435447,1
"710",0,1,1,0,0,1,0,1,0,0,0,-1.69888877000395,0,0,0,0,1,0,-0.348727660416975,1
"711",0,0,0,0,0,0,1,0,1,0,0,-0.43059217318769,1,0,0,0,0,1,0.313159539649567,1
"712",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,-0.130325595901638,0
"713",0,0,1,0,1,1,0,0,0,1,0,1.37307771740906,1,0,0,0,1,0,0.361379482026505,1
"714",0,1,1,0,1,0,1,0,0,1,0,-0.0548276126467003,0,0,0,0,0,1,-0.460061668729781,0
"715",1,0,1,0,1,0,1,0,0,1,0,1.67368936584185,0,0,0,0,1,0,-0.3921174939734,0
"716",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,1,0,0,0,1,-0.495481822732361,0
"717",0,0,0,0,0,0,1,0,1,0,0,0.621548596327081,1,0,0,0,0,0,3.75259888490813,1
"718",1,0,0,0,1,0,1,0,1,0,0,-0.205133436863096,1,0,0,0,0,1,-0.440418582178522,1
"719",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.343816405768278,0
"720",0,1,1,0,1,0,1,0,0,1,0,0.245784035786092,0,0,0,0,0,1,-0.493066768322105,0
"721",1,0,0,0,1,1,0,0,1,0,0,-1.78334459113525,0,0,0,0,1,0,-0.00570878833242327,1
"722",0,1,1,0,1,1,0,0,0,1,0,-0.956662557945076,0,0,0,0,0,1,-0.506992938073406,0
"723",1,0,1,0,1,0,1,0,0,1,0,0.32093694789429,0,0,0,0,0,1,-0.3921174939734,0
"724",1,0,1,0,1,0,1,0,0,1,0,1.52338354162546,0,0,0,0,0,1,-0.3921174939734,0
"725",0,0,1,0,1,1,0,0,0,1,0,-0.205133436863096,1,0,0,0,1,0,0.382631960836758,1
"726",0,1,1,0,1,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.475919882009287,0
"727",1,0,0,0,1,1,0,0,0,0,1,0.0203252994614977,0,0,0,0,1,0,-0.237554011717009,1
"728",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493791284645182,1
"729",1,0,1,0,1,1,0,0,0,1,0,-0.355439261079492,0,0,0,0,1,0,-0.140951835306765,0
"730",0,1,0,0,1,1,0,0,1,0,0,-0.355439261079492,0,0,0,0,0,1,-0.490168703029798,0
"731",0,0,0,0,1,0,1,0,1,0,0,-0.0548276126467003,1,0,0,0,1,0,3.43984933877996,1
"732",0,1,1,0,0,0,1,0,0,1,0,-1.40758003059426,0,0,0,0,1,0,-0.280300474778542,0
